"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","162.4","-176.0","82.8","-74.5","7.3","2.0"
"Actual(MU)","170.0","-186.9","83.8","-76.6","7.8","-1.9"
"O/D/U/D(MU)","7.6","-10.8","1.0","-2.2","0.5","-3.9"
