"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.055","0.00","1.10","12.30","13.40","67.25","19.35"
"SR GRID","0.055","0.00","1.10","12.30","13.40","67.25","19.35"
