"","NR","WR","SR","ER","NER","All India"
"Coal","509","1087","528","430","9","2564"
"Lignite","18","15","51","0","0","84"
"Hydro","111","21","82","25","8","247"
"Nuclear","24","26","32","0","0","82"
"Gas, Naptha & Diesel","34","35","19","0","26","114"
"RES (Wind, Solar, Biomass & Others)","51","83","117","1","0","251"
"Total","747","1268","828","456","43","3342"
