"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","212.7","-180.8","65.7","-97.2","-0.1","0.3"
"Actual(MU)","216.8","-185.1","68.1","-101.7","0.9","-1.0"
"O/D/U/D(MU)","4.1","-4.3","2.4","-4.5","1.0","-1.3"
