"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","497","1046","450","372","0","2365"
"Hydro","108","21","45","26","14","212"
"Nuclear","33","27","58","0","0","118"
"Gas, Naptha & Diesel","54","48","14","0","23","138"
"RES (Wind, Solar, Biomass & Others)","9","68","112","2","0","192"
"Total","700","1210","679","400","37","3026"
