"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4405","0","88.2","43.6","0.0","178"
"","Haryana","5832","0","112.8","58.9","-1.1","252"
"","Rajasthan","9461","0","213.6","70.1","0.0","176"
"","Delhi","3089","0","58.5","41.4","-0.1","250"
"","UP","10924","2205","225.8","89.9","-0.3","579"
"","Uttarakhand","1710","0","33.0","23.4","0.0","85"
"","HP","1272","0","22.5","16.3","-0.7","71"
"","J&K","1919","339","40.4","34.5","-1.7","31"
"","Chandigarh","183","0","3.4","3.5","0.3","7"
"WR","Chhattisgarh","3550","96","80.1","24.9","-1.2","151"
"","Gujarat","12439","0","274.5","89.2","0.7","326"
"","MP","8952","0","185.0","106.8","-2.5","185"
"","Maharashtra","18355","390","399.4","125.3","-2.5","649"
"","Goa","425","0","8.3","7.8","0.3","139"
"","DD","277","0","6.1","6.3","-0.2","40"
"","DNH","701","0","15.8","16.2","-0.4","8"
"","Essar steel","372","0","7.7","8.1","-0.4","83"
"SR","Andhra Pradesh","6231","0","142.4","24.0","1.0","491"
"","Telangana","6083","300","140.0","75.7","3.5","481"
"","Karnataka","9110","400","193.3","26.5","3.2","402"
"","Kerala","3291","125","61.2","41.5","2.0","234"
"","Tamil Nadu","11923","839","264.6","103.3","0.0","398"
"","Pondy","308","0","6.0","6.1","-0.1","21"
"ER","Bihar","2622","100","54.3","49.1","-0.7","270"
"","DVC","2566","0","56.6","-11.7","-0.3","190"
"","Jharkhand","1066","0","22.2","10.8","0.2","140"
"","Odisha","3461","200","65.5","22.0","0.6","260"
"","West Bengal","7164","0","138.4","25.6","2.7","320"
"","Sikkim","98","0","1.3","1.2","0.1","35"
"NER","Arunachal Pradesh","102","3","1.6","1.1","0.5","45"
"","Assam","1170","84","17.9","12.7","0.3","165"
"","Manipur","135","5","1.7","1.9","-0.3","48"
"","Meghalaya","320","16","4.9","4.4","-0.6","78"
"","Mizoram","75","1","0.9","0.9","0.0","30"
"","Nagaland","98","1","1.7","1.3","0.2","19"
"","Tripura","190","2","2.9","-0.4","1.3","111"
