"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","5.41","23.70","36.81","65.95","28.29","5.76"
"SR GRID","0.00","5.40","23.70","36.80","65.90","28.30","B. Frequency Profile (%)5.80"
