"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","226.3","-251.2","119.7","-98.3","3.4","0.0"
"Actual(MU)","225.3","-264.6","133.9","-99.9","3.4","-1.8"
"O/D/U/D(MU)","-1.0","-13.4","14.2","-1.6","0.0","-1.8"
