"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.14","0.54","11.50","12.19","64.32","23.50"
"SR GRID","0.00","0.14","0.54","11.50","12.19","64.32","B. Frequency Profile (%)23.50"
