"Share of RES in total generation (%)","8.98","5.21","19.12","0.24","0.12","8.56"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","30.16","10.08","33.89","6.95","17.70","19.67"
