"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.034","0.00","0.00","5.37","5.37","78.92","15.71"
"SR GRID","0.034","0.00","0.00","5.37","5.37","78.92","15.71"
