"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","224.1","-235.0","106.4","-104.6","8.8","-0.3"
"Actual(MU)","202.2","-236.7","131.1","-104.2","8.8","1.2"
"O/D/U/D(MU)","-21.9","-1.8","24.7","0.4","0.0","1.5"
