"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","49058","45465","37598","17268","2439","151828"
"Peak Shortage (MW)","861","67","0","0","134","1061"
"Energy Met (MU)","1128","1130","890","411","41","3601"
"Hydro Gen(MU)","285","28","28","64","13","419"
"Wind Gen(MU)","11","86","111","----------","----------","207"
"Solar Gen (MU)*","3.75","12.51","24.30","1.27","0.02","42"
"Energy Shortage (MU)","7.6","0.0","0.0","0.0","1.3","8.9"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","52075","48957","38895","19572","2552","156004"
