"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7518","0","167.4","94.8","0.8","187","0.0"
"","Haryana","7510","0","156.2","102.7","1.2","273","0.0"
"","Rajasthan","9515","362","200.0","67.6","3.5","331","1.3"
"","Delhi","5762","0","116.0","95.8","0.4","490","0.1"
"","UP","17755","0","387.3","157.5","2.0","387","0.0"
"","Uttarakhand","1926","0","42.1","20.0","0.4","173","0.0"
"","HP","1302","0","27.5","4.0","2.5","296","0.3"
"","J&K","1380","345","25.0","14.7","-12.7","0","5.9"
"","Chandigarh","331","0","6.3","6.3","0.0","36","0.0"
"WR","Chhattisgarh","3459","0","82.5","15.1","0.5","275","0.0"
"","Gujarat","15518","0","341.6","66.4","1.1","531","0.0"
"","MP","8115","0","181.1","95.5","-2.3","375","0.0"
"","Maharashtra","21690","0","481.0","133.5","-1.3","702","0.0"
"","Goa","473","0","10.3","9.1","1.0","101","0.0"
"","DD","316","0","7.2","6.5","0.8","63","0.0"
"","DNH","758","0","17.1","17.5","-0.4","34","0.0"
"","Essar steel","445","0","9.5","9.2","0.2","181","0.0"
"SR","Andhra Pradesh","7871","0","166.6","35.2","0.5","651","0.0"
"","Telangana","7396","0","153.9","82.5","-3.8","257","0.0"
"","Karnataka","8194","0","175.2","66.3","3.9","518","0.0"
"","Kerala","3638","0","71.6","52.9","1.7","291","0.0"
"","Tamil Nadu","13952","0","314.4","113.3","-1.9","542","0.0"
"","Pondy","372","0","8.0","8.1","0.0","36","0.0"
"ER","Bihar","4002","0","78.1","73.1","1.4","260","0.0"
"","DVC","2810","0","65.1","-45.3","0.2","270","0.0"
"","Jharkhand","1094","0","23.3","17.6","-0.1","150","0.0"
"","Odisha","4293","0","86.9","27.8","1.9","450","0.0"
"","West Bengal","8030","0","157.1","48.2","3.2","403","0.0"
"","Sikkim","66","0","0.9","0.9","0.1","20","0.0"
"NER","Arunachal Pradesh","101","5","2.0","2.1","-0.1","18","0.0"
"","Assam","1521","79","24.9","20.3","1.2","175","1.1"
"","Manipur","145","4","2.4","2.3","0.1","12","0.0"
"","Meghalaya","248","0","3.6","3.1","-0.7","6","0.0"
"","Mizoram","78","6","1.4","1.4","0.0","11","0.0"
"","Nagaland","110","5","2.0","2.2","-0.3","16","0.0"
"","Tripura","267","5","4.8","5.6","0.3","34","0.0"
