"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42803","44284","36919","17416","2266","143688"
"Peak Shortage (MW)","517","111","30","260","52","970"
"Energy Met (MU)","893","1032","836","327","38","3127"
"Hydro Gen(MU)","97","50","36","20","11","214"
"Wind Gen(MU)","15","33","42","----------","----------","90"
"Solar Gen (MU)*","0.22","9.43","16.90","0.04","0.02","27"
