"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41004","39833","34807","17227","2038","134909"
"Peak Shortage (MW)","2119","134","1605","409","312","4579"
"Energy Met (MU)","969","1002","816","377","37","3201"
"Hydro Gen(MU)","305","58","62","47","9","480"
"Wind Gen(MU)","17","59","63","----------","----------","139"
