"Share of RES in total generation (%)","9.30","7.30","21.97","0.21","0.10","10.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.26","11.55","34.08","5.47","13.05","19.56"
