"","NR","WR","SR","ER","NER","All India"
"Coal","506","1090","448","433","9","2485"
"Lignite","17","15","46","0","0","78"
"Hydro","116","24","58","24","5","227"
"Nuclear","19","31","36","0","0","86"
"Gas, Naptha & Diesel","24","35","18","0","27","104"
"RES (Wind, Solar, Biomass & Others)","70","94","170","1","0","335"
"Total","751","1289","776","458","41","3315"
