"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39889","44314","37401","17377","2317","141298"
"Peak Shortage (MW)","701","66","0","200","49","1016"
"Energy Met (MU)","829","1040","875","328","39","3111"
"Hydro Gen(MU)","112","54","50","19","11","245"
"Wind Gen(MU)","11","22","31","----------","----------","64"
"Solar Gen (MU)*","2.62","11.62","17.70","0.03","0.03","32"
