"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","203.6","-205.6","67.9","-66.5","1.6","1.1"
"Actual(MU)","207.6","-207.8","68.9","-66.4","2.2","4.5"
"O/D/U/D(MU)","4.0","-2.2","1.0","0.0","0.6","3.4"
