"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.47","9.33","9.80","74.40","15.80"
"SR GRID","0.00","0.00","0.47","9.33","9.80","74.40","15.80"
