"Share of RES in total generation (%)","5.20","8.92","31.96","0.12","0.08","11.94"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.86","13.32","53.18","21.03","42.33","30.39"
