"Share of RES in total generation (%)","10.63","8.04","20.16","0.42","0.09","10.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","32.71","14.60","40.07","8.94","18.97","23.44"
