"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9101","0","206.1","119.5","0.4","252"
"","Haryana","8486","0","177.8","147.5","-2.9","68"
"","Rajasthan","9265","0","202.2","68.7","2.5","382"
"","Delhi","5239","75","104.9","85.3","-2.3","131"
"","UP","13359","965","295.7","148.4","2.0","668"
"","Uttarakhand","1746","75","35.7","15.5","0.4","179"
"","HP","1123","0","23.9","1.1","0.5","123"
"","J&K","1651","362","33.4","14.6","-3.7","35"
"","Chandigarh","278","0","5.2","5.6","-0.4","36"
"WR","Chhattisgarh","3291","0","77.6","14.4","0.1","171"
"","Gujarat","12201","0","278.5","90.3","1.6","698"
"","MP","6427","0","138.3","85.3","-2.3","229"
"","Maharashtra","15369","0","337.0","114.5","1.9","480"
"","Goa","385","0","7.2","6.1","0.4","55"
"","DD","287","0","6.5","6.0","0.4","41"
"","DNH","713","0","16.8","16.7","0.0","26"
"","Essar steel","525","0","10.9","10.6","0.3","177"
"SR","Andhra Pradesh","6025","0","131.4","14.8","0.4","559"
"","Telangana","6448","0","140.3","77.8","1.3","391"
"","Karnataka","6784","0","137.9","55.4","0.6","371"
"","Kerala","2921","0","54.7","41.3","0.6","208"
"","Tamil Nadu","12604","0","276.2","104.0","0.0","537"
"","Pondy","314","0","7.0","6.8","0.2","47"
"ER","Bihar","3357","0","68.5","64.9","-0.5","385"
"","DVC","2936","0","61.4","-25.6","-0.1","345"
"","Jharkhand","890","0","23.1","16.9","0.8","155"
"","Odisha","4096","0","79.8","28.9","0.9","356"
"","West Bengal","7020","0","134.8","35.5","1.0","425"
"","Sikkim","78","0","1.1","1.1","0.0","20"
"NER","Arunachal Pradesh","94","2","1.9","2.1","-0.2","4"
"","Assam","1402","93","23.0","16.8","0.3","121"
"","Manipur","112","4","1.9","2.1","-0.2","22"
"","Meghalaya","271","0","5.8","-0.3","1.4","54"
"","Mizoram","71","3","1.2","1.0","0.1","29"
"","Nagaland","103","2","1.6","2.0","-0.5","3"
"","Tripura","240","0","3.6","3.8","-0.3","53"
