"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","246.3","-235.4","17.0","-33.0","5.8","0.6"
"Actual(MU)","239.6","-231.6","7.3","-23.3","7.1","-0.9"
"O/D/U/D(MU)","-6.7","3.8","-9.6","9.7","1.3","-1.5"
