"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","36802","37046","31689","16589","2264","124389"
"Peak Shortage (MW)","1687","118","500","89","56","2450"
"Energy Met (MU)","827","891","760","308","37","2823"
"Hydro Gen(MU)","97","36","45","16","5","198"
"Wind Gen(MU)","4","13","14","----------","----------","30"
