"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.66","12.05","12.72","63.31","23.97"
"SR GRID","0.00","0.00","0.66","12.05","12.72","63.31","B. Frequency Profile (%)23.97"
