"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","56997","43153","37690","22096","2930","162866"
"Peak Shortage (MW)","1393","0","0","104","195","1692"
"Energy Met (MU)","1318","968","881","483","55","3705"
"Hydro Gen (MU)","351","22","81","128","27","609"
"Wind Gen (MU)","31","141","209","----------","----------","381"
"Solar Gen (MU)*","26.98","13.23","54.92","3.33","0.03","98"
"Energy Shortage (MU)","11.6","0.0","0.0","0.3","1.4","13.3"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","59870","44361","38487","22998","3005","165394"
"","21:55","09:10","09:39","22:53","18:55","20:51"
