"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","195.4","-280.0","158.0","-74.5","2.0","0.9"
"Actual(MU)","192.6","-285.0","161.2","-71.8","5.1","2.1"
"O/D/U/D(MU)","-2.8","-5.1","3.2","2.7","3.1","1.1"
