"","NR","WR","SR","ER","NER","Total"
"Thermal (Coal & Lignite)","425","1079","606","428","8","2545"
"Hydro","216","47","50","53","11","377"
"Nuclear","21","18","45","0","0","84"
"Gas, Naptha & Diesel","29","51","18","0","23","122"
"RES (Wind, Solar, Biomass & Others)","60","92","131","1","0","285"
"Total","752","1287","850","482","42","3413"
