"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","9.85","22.63","30.87","63.38","31.10","5.52"
"SR GRID","0.00","9.85","22.63","30.87","63.38","31.10","B. Frequency Profile (%)5.52"
