"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","207.4","-233.3","118.1","-99.1","6.7","-0.2"
"Actual(MU)","192.4","-251.1","144.0","-93.7","7.5","-0.9"
"O/D/U/D(MU)","-14.9","-17.8","25.9","5.4","0.8","-0.7"
