"Share of RES in total generation (%)","9.23","5.79","16.94","0.44","0.11","8.39"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.60","10.34","29.19","11.68","13.18","21.53"
