"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.78","11.43","26.04","39.27","50.06","10.67"
"SR GRID","0.00","1.78","11.43","26.04","39.27","50.06","B. Frequency Profile (%)10.67"
