"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35701","41061","36518","17059","2038","132377"
"Peak Shortage (MW)","1528","221","1305","588","301","3943"
"Energy Met (MU)","819","1013","893","368","37","3130"
"Hydro Gen(MU)","162","63","116","24","3","368"
"Wind Gen(MU)","11","10","16","----------","----------","37"
