"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.0","-216.2","108.8","-51.8","-3.1","-5.3"
"Actual(MU)","143.8","-218.4","113.1","-36.0","-2.5","0.0"
"O/D/U/D(MU)","-13.2","-2.2","4.3","15.8","0.6","5.3"
