"Share of RES in total generation (%)","5.90","8.87","32.63","0.36","0.04","11.97"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","38.98","11.97","43.10","17.52","32.92","28.25"
