"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5475","0","127.7","36.7","-0.5","71","0.0"
"","Haryana","5547","0","114.0","83.6","1.4","259","0.0"
"","Rajasthan","10780","0","218.1","43.8","3.7","526","0.0"
"","Delhi","3301","0","64.4","48.3","-0.4","200","0.1"
"","UP","13034","0","277.9","112.0","0.1","348","0.0"
"","Uttarakhand","1641","0","31.4","13.3","-1.2","107","0.0"
"","HP","1361","0","25.9","14.3","0.7","177","0.0"
"","J&K","2022","505","37.5","36.1","-6.1","48","8.9"
"","Chandigarh","154","0","2.9","3.0","-0.2","10","0.0"
"WR","Chhattisgarh","3979","0","88.1","23.4","-1.5","226","0.0"
"","Gujarat","15709","0","351.7","130.3","7.4","721","0.0"
"","MP","12018","0","257.3","152.5","-2.4","664","0.0"
"","Maharashtra","22097","0","477.5","168.0","-4.8","509","0.0"
"","Goa","470","0","9.2","8.9","-0.1","37","0.0"
"","DD","307","0","6.9","6.4","0.5","57","0.0"
"","DNH","674","0","15.7","14.9","0.8","188","0.0"
"","Essar steel","322","0","4.9","3.9","1.0","255","0.0"
"SR","Andhra Pradesh","8874","0","188.8","58.4","2.7","1013","0.0"
"","Telangana","10324","0","212.1","92.9","1.3","671","0.0"
"","Karnataka","9574","0","194.8","38.7","0.1","688","0.0"
"","Kerala","3371","0","65.2","38.9","1.0","312","0.2"
"","Tamil Nadu","12939","0","286.0","139.1","0.8","555","0.0"
"","Pondy","307","0","6.6","6.8","-0.2","27","0.0"
"ER","Bihar","4373","0","78.3","75.0","0.9","100","0.0"
"","DVC","3009","0","63.4","-21.8","1.4","280","0.0"
"","Jharkhand","1044","0","23.0","16.1","0.3","110","0.0"
"","Odisha","4333","0","89.6","38.3","1.0","220","0.0"
"","West Bengal","6253","0","121.8","34.4","3.2","350","0.0"
"","Sikkim","84","0","1.0","1.3","-0.3","20","0.0"
"NER","Arunachal Pradesh","106","4","1.9","1.9","0.0","22","0.0"
"","Assam","1449","41","25.1","19.1","1.3","123","0.8"
"","Manipur","172","6","2.3","2.4","-0.1","23","0.0"
"","Meghalaya","290","0","5.4","3.2","0.0","46","0.0"
"","Mizoram","77","3","1.8","0.9","0.4","7","0.0"
"","Nagaland","117","4","2.1","1.8","-0.1","40","0.0"
"","Tripura","210","3","2.9","2.1","-0.6","52","0.1"
