"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.16","5.23","5.39","75.65","18.96"
"SR GRID","0.00","0.00","0.16","5.23","5.39","75.65","18.96"
