"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9392","0","203.7","127.2","-0.3","186"
"","Haryana","8676","0","169.4","149.0","-1.2","149"
"","Rajasthan","8335","0","179.1","73.4","3.9","513"
"","Delhi","5319","0","101.6","88.4","0.7","245"
"","UP","13240","650","282.6","146.6","0.4","537"
"","Uttarakhand","1795","0","37.7","15.9","0.7","154"
"","HP","1222","0","26.1","0.6","1.6","372"
"","J&K","1528","382","33.0","15.4","-4.9","94"
"","Chandigarh","306","0","6.0","6.4","-0.4","28"
"WR","Chhattisgarh","3257","0","76.5","19.8","3.9","459"
"","Gujarat","11143","0","250.8","30.2","-1.1","385"
"","MP","6468","0","132.0","67.5","-2.0","308"
"","Maharashtra","16254","0","352.5","114.9","5.7","929"
"","Goa","397","0","8.3","6.8","0.8","71"
"","DD","304","0","6.8","6.3","0.5","64"
"","DNH","723","0","16.6","16.9","-0.3","5"
"","Essar steel","413","0","7.3","7.1","0.2","409"
"SR","Andhra Pradesh","6106","0","138.4","20.4","3.2","869"
"","Telangana","6360","0","136.7","84.0","-1.0","415"
"","Karnataka","8302","0","159.7","63.0","-1.2","523"
"","Kerala","3330","0","61.0","41.6","1.3","258"
"","Tamil Nadu","13600","0","287.1","110.8","3.6","991"
"","Pondy","335","0","7.1","7.3","-0.2","32"
"ER","Bihar","3202","0","67.2","65.1","-0.2","250"
"","DVC","2857","0","62.0","-28.6","-3.1","200"
"","Jharkhand","1088","0","20.1","18.0","-1.1","50"
"","Odisha","4053","0","81.3","25.5","2.8","320"
"","West Bengal","7802","0","148.6","40.8","4.6","450"
"","Sikkim","87","0","1.3","1.7","-0.4","20"
"NER","Arunachal Pradesh","98","6","2.0","2.2","-0.2","15"
"","Assam","1512","68","27.9","20.5","2.4","198"
"","Manipur","125","4","2.1","2.1","0.0","24"
"","Meghalaya","242","0","3.2","0.4","-0.7","45"
"","Mizoram","73","4","1.2","0.9","0.2","23"
"","Nagaland","113","2","2.0","1.8","0.1","13"
"","Tripura","221","2","3.5","3.1","0.0","52"
