"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9625","0","206.3","109.1","-1.0","84"
"","Haryana","7963","0","163.8","113.8","-1.7","261"
"","Rajasthan","6781","0","155.0","43.8","-0.6","203"
"","Delhi","4886","7","112.4","80.0","9.4","1245"
"","UP","11466","4345","273.9","130.2","2.6","486"
"","Uttarakhand","1757","145","37.3","13.0","1.4","165"
"","HP","1285","0","23.0","-4.6","4.2","401"
"","J&K","1919","480","33.2","18.1","0.6","258"
"","Chandigarh","295","0","5.9","6.0","0.3","23"
"WR","Chhattisgarh","3096","96","72.5","20.5","0.4","277"
"","Gujarat","12766","0","286.4","70.6","-2.0","455"
"","MP","6401","0","133.4","74.7","-1.7","69"
"","Maharashtra","18739","45","411.7","115.8","2.0","473"
"","Goa","420","0","9.3","7.7","0.9","95"
"","DD","295","0","6.7","6.4","0.3","42"
"","DNH","725","0","16.8","16.8","0.0","58"
"","Essar steel","413","0","8.6","9.3","-0.7","113"
"SR","Andhra Pradesh","6528","0","151.7","28.1","1.6","448"
"","Telangana","6242","0","140.8","93.4","-0.4","384"
"","Karnataka","8065","400","179.6","28.3","1.8","395"
"","Kerala","3240","40","59.9","34.6","1.6","230"
"","Tamil Nadu","13119","0","300.8","89.6","-0.2","425"
"","Pondy","338","25","7.2","7.0","0.3","41"
"ER","Bihar","2988","0","57.1","58.0","-3.0","100"
"","DVC","2748","0","59.5","-14.4","-0.1","230"
"","Jharkhand","965","0","20.3","12.1","-2.1","100"
"","Odisha","3806","0","72.4","17.3","1.8","200"
"","West Bengal","6705","0","137.2","47.7","4.9","250"
"","Sikkim","66","0","1.3","0.9","0.4","0"
"NER","Arunachal Pradesh","100","1","1.3","1.6","-0.3","52"
"","Assam","1229","204","26.5","19.2","3.5","232"
"","Manipur","115","14","2.0","2.0","0.0","22"
"","Meghalaya","301","0","4.6","0.4","-0.8","82"
"","Mizoram","74","0","1.0","0.9","0.2","20"
"","Nagaland","130","2","2.0","1.7","0.3","44"
"","Tripura","224","0","3.4","1.3","0.1","73"
