"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.61","10.64","32.03","44.27","45.81","9.92"
"SR GRID","0.00","1.61","10.64","32.03","44.27","45.81","B. Frequency Profile (%)9.92"
