"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7231","0","162.0","84.9","0.0","294"
"","Haryana","7266","0","144.7","109.2","-3.8","217"
"","Rajasthan","9753","57","213.2","70.9","4.4","624"
"","Delhi","5651","0","118.6","100.5","0.8","397"
"","UP","14330","0","331.7","142.3","-0.7","665"
"","Uttarakhand","1924","0","39.5","19.6","2.9","300"
"","HP","1142","0","23.2","5.2","-0.3","116"
"","J&K","1791","448","35.2","17.6","-4.3","58"
"","Chandigarh","293","0","6.0","6.1","0.3","51"
"WR","Chhattisgarh","3184","0","73","25","-2","337"
"","Gujarat","14075","0","306","71","-7","426"
"","MP","7511","0","167","120","0","411"
"","Maharashtra","16664","0","370","115","2","740"
"","Goa","475","0","10","10","-1","61"
"","DD","291","0","7","6","1","56"
"","DNH","734","0","17","17","-1","0"
"","Essar steel","454","0","9","9","0","157"
"SR","Andhra Pradesh","5750","0","123.2","4.1","-6.6","666"
"","Telangana","5324","0","114.0","64.2","-0.3","434"
"","Karnataka","6655","200","143.4","51.6","1.8","739"
"","Kerala","3195","0","59.0","48.6","1.2","202"
"","Tamil Nadu","12125","0","276.1","132.7","0.5","767"
"","Pondy","303","0","6.9","7.2","-0.2","12"
"ER","Bihar","3462","0","69.5","65.6","2.0","410"
"","DVC","2782","0","62.2","-31.4","-1.2","350"
"","Jharkhand","1014","0","22.8","14.8","1.5","240"
"","Odisha","3658","0","76.4","26.0","1.1","360"
"","West Bengal","7231","0","147.9","30.1","1.8","380"
"","Sikkim","84","0","1.3","0.9","0.4","25"
"NER","Arunachal Pradesh","116","3","1.7","2.2","-0.6","63"
"","Assam","1398","50","26.6","20.4","1.6","255"
"","Manipur","138","2","1.7","2.0","-0.3","56"
"","Meghalaya","219","0","4.0","2.1","-0.3","44"
"","Mizoram","79","1","1.1","1.3","-0.2","10"
"","Nagaland","106","0","1.7","2.0","-0.4","34"
"","Tripura","219","0","3.7","3.5","0.2","116"
