"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.06","1.93","14.22","16.22","66.35","17.43"
"SR GRID","0.00","0.06","1.93","14.22","16.22","66.35","17.43"
