"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5946","0","117.5","61.5","0.2","167"
"","Haryana","6734","0","123.8","82.8","-0.3","232"
"","Rajasthan","8669","0","191.4","40.8","0.5","235"
"","Delhi","4271","0","88.4","70.0","-1.0","119"
"","UP","13371","980","292.3","117.6","-0.6","198"
"","Uttarakhand","1756","40","36.6","25.6","1.1","151"
"","HP","1218","0","23.5","11.9","2.9","362"
"","J&K","2098","525","41.7","22.9","6.4","442"
"","Chandigarh","231","0","4.6","4.8","0.3","11"
"WR","Chhattisgarh","3790","0","89.3","27.2","-2.7","141"
"","Gujarat","13723","0","307.5","69.2","0.4","270"
"","MP","8189","0","177.2","96.3","-2.8","340"
"","Maharashtra","20053","0","429.2","132.4","0.7","550"
"","Goa","479","0","10.3","10.1","0.2","47"
"","DD","301","0","6.6","6.6","0.0","10"
"","DNH","742","0","16.8","16.9","-0.1","32"
"","Essar steel","517","0","10.9","10.3","0.6","169"
"SR","Andhra Pradesh","6755","0","154.6","26.0","4.3","630"
"","Telangana","6387","0","144.1","82.1","1.6","379"
"","Karnataka","9211","0","205.1","52.6","1.3","439"
"","Kerala","3768","200","77.6","48.8","1.8","219"
"","Tamil Nadu","14615","0","330.4","135.8","1.9","806"
"","Pondy","358","0","7.6","7.8","-0.3","21"
"ER","Bihar","3465","50","65.4","58.5","2.3","210"
"","DVC","2896","0","65.0","-36.3","-4.0","220"
"","Jharkhand","1155","0","24.3","14.2","3.2","170"
"","Odisha","3970","0","88.4","26.6","1.0","240"
"","West Bengal","7726","0","157.4","42.1","1.8","205"
"","Sikkim","83","0","1.1","0.9","0.2","24"
"NER","Arunachal Pradesh","109","1","1.8","1.9","-0.1","60"
"","Assam","1210","179","19.0","13.8","1.5","148"
"","Manipur","84","16","1.5","2.2","-0.7","0"
"","Meghalaya","225","0","3.7","1.1","0.0","63"
"","Mizoram","78","2","1.1","1.2","-0.1","18"
"","Nagaland","93","2","1.9","1.7","0.1","24"
"","Tripura","225","25","4.0","1.8","1.1","98"
