"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","31541","34411","31900","15562","1879","115293"
"Peak Shortage (MW)","2053","261","2553","0","219","5086"
"Energy Met (MU)","699","883","751","338","33","2703"
"Hydro Gen(MU)","141","47","71","28","2","289"
"Wind Gen(MU)","3","11","12","----------","----------","26"
