"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.45","1.31","10.46","12.22","56.20","31.57"
"SR GRID","0.00","0.45","1.31","10.46","12.22","56.20","B. Frequency Profile (%)31.57"
