"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","160.8","-152.1","67.7","-74.7","-0.7","1.1"
"Actual(MU)","159.5","-161.8","74.9","-72.4","-1.2","-1.0"
"O/D/U/D(MU)","-1.3","-9.7","7.2","2.2","-0.5","-2.1"
