"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","125.4","-113.9","42.3","-54.3","8.7","8.3"
"Actual(MU)","120.7","-126.9","43.3","-50.6","10.6","-3.0"
"O/D/U/D(MU)","-4.7","-13.0","1.0","3.6","1.9","-11.2"
