"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.06","4.07","24.88","29.02","63.31","7.67"
"SR GRID","0.00","0.06","4.07","24.88","29.02","63.31","B. Frequency Profile (%)7.67"
