"Share of RES in total generation (%)","7.18","6.75","15.68","0.30","0.07","8.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.53","11.03","28.17","9.29","6.93","19.17"
