"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5485","0","123.9","53.4","-0.7","86","0.0"
"","Haryana","5990","0","116.2","43.8","2.0","252","0.1"
"","Rajasthan","8684","0","184.1","45.7","-0.8","341","0.0"
"","Delhi","4024","0","83.0","67.1","0.0","135","0.0"
"","UP","15566","375","310.6","103.5","0.0","359","0.0"
"","Uttarakhand","1793","0","35.4","27.3","-0.2","89","0.0"
"","HP","1331","0","25.1","16.5","1.1","292","0.6"
"","J&K","2101","525","38.5","29.7","0.4","397","9.2"
"","Chandigarh","197","0","3.9","3.8","0.0","28","0.0"
"WR","Chhattisgarh","3784","0","84.8","24.4","0.0","254","0.7"
"","Gujarat","15158","0","339.4","165.4","3.0","280","0.0"
"","MP","8612","0","183.6","85.9","4.2","608","0.0"
"","Maharashtra","22369","0","488.2","147.7","2.3","513","0.0"
"","Goa","522","0","11.8","11.9","-0.8","42","0.0"
"","DD","317","0","7.0","6.7","0.4","73","0.0"
"","DNH","748","0","17.4","16.1","1.3","106","0.0"
"","Essar steel","388","0","7.3","7.0","0.4","190","0.0"
"SR","Andhra Pradesh","8022","0","173.6","52.1","-2.2","293","0.0"
"","Telangana","9132","0","198.2","96.6","2.0","334","0.0"
"","Karnataka","9960","0","214.6","79.8","-2.6","245","0.0"
"","Kerala","3598","0","74.2","51.1","1.0","205","0.0"
"","Tamil Nadu","14873","0","335.8","166.8","2.9","358","0.0"
"","Pondy","374","0","7.9","8.3","-0.3","41","0.0"
"ER","Bihar","4503","0","82.5","76.8","1.2","230","0.0"
"","DVC","2826","0","64.2","-54.5","1.2","320","0.0"
"","Jharkhand","1157","0","22.9","13.7","0.6","135","0.0"
"","Odisha","3812","0","73.5","28.9","-3.4","120","0.0"
"","West Bengal","7887","0","145.8","26.7","0.6","220","0.0"
"","Sikkim","97","0","1.2","1.3","-0.2","16","0.0"
"NER","Arunachal Pradesh","117","2","2.1","1.5","0.6","65","0.0"
"","Assam","1435","43","23.8","19.8","1.7","95","0.6"
"","Manipur","172","3","2.2","2.4","-0.2","24","0.0"
"","Meghalaya","276","0","4.8","2.3","-0.1","45","0.0"
"","Mizoram","71","2","1.4","1.1","0.1","10","0.0"
"","Nagaland","120","3","2.0","1.8","0.1","30","0.0"
"","Tripura","239","2","3.7","2.9","0.3","50","0.0"
