"Share of RES in total generation (%)","5.19","3.36","17.72","0.20","0.07","6.54"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","26.75","7.62","31.06","15.45","28.95","18.75"
