"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33917","42919","36437","17871","2301","133445"
"Peak Shortage (MW)","504","399","500","200","42","1645"
"Energy Met (MU)","802","1038","902","368","39","3149"
"Hydro Gen(MU)","107","34","63","26","5","234"
"Wind Gen(MU)","28","24","10","----------","----------","61"
