"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.59","2.97","9.70","13.26","48.73","38.01"
"SR GRID","0.00","0.59","2.97","9.70","13.26","48.73","B. Frequency Profile (%)38.01"
