"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10567","0","245.6","132.0","0.2","185"
"","Haryana","8748","281","186.5","153.2","0.9","263"
"","Rajasthan","7289","733","158.9","78.9","2.7","269"
"","Delhi","5638","0","116.0","92.0","2.3","273"
"","UP","14635","535","321.6","158.9","1.6","420"
"","Uttarakhand","1816","75","40.2","18.7","0.8","246"
"","HP","1264","0","27.3","-0.1","2.3","372"
"","J&K","1712","428","35.6","14.9","-1.6","478"
"","Chandigarh","335","0","6.3","6.7","-0.4","20"
"WR","Chhattisgarh","2742","0","63.7","9.4","-1.6","169"
"","Gujarat","11009","4","245.1","59.3","-3.5","611"
"","MP","6665","0","137.0","79.8","-1.5","506"
"","Maharashtra","14862","0","321.1","98.6","-3.0","581"
"","Goa","466","0","10.2","9.2","0.3","12"
"","DD","295","0","6.7","6.6","0.2","42"
"","DNH","716","0","16.2","16.4","-0.2","47"
"","Essar steel","639","0","13.0","12.2","0.9","170"
"SR","Andhra Pradesh","6147","0","135.6","8.3","0.9","482"
"","Telangana","6943","0","146.8","86.1","0.4","449"
"","Karnataka","7382","0","151.3","49.5","1.2","698"
"","Kerala","3358","0","62.5","49.7","0.9","164"
"","Tamil Nadu","13704","0","302.7","111.9","3.2","635"
"","Pondy","328","0","7.2","7.4","-0.2","30"
"ER","Bihar","3562","0","73.1","74.8","-1.7","300"
"","DVC","2892","0","58.2","-16.0","0.6","250"
"","Jharkhand","1021","0","19.3","16.9","-1.9","210"
"","Odisha","3745","0","72.3","21.6","0.2","350"
"","West Bengal","7727","0","150.1","40.6","3.5","380"
"","Sikkim","81","0","1.3","1.1","0.2","20"
"NER","Arunachal Pradesh","106","6","2.0","2.0","0.0","10"
"","Assam","1518","104","28.5","20.3","3.0","272"
"","Manipur","128","4","2.0","2.3","-0.3","24"
"","Meghalaya","243","0","4.2","1.4","-0.2","89"
"","Mizoram","67","1","1.2","0.9","0.2","77"
"","Nagaland","113","1","1.7","1.8","-0.2","0"
"","Tripura","259","0","4.3","3.2","1.0","167"
