"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","93.1","-100.8","45.7","-51.3","12.1","-1.1"
"Actual(MU)","90.1","-107.4","49.6","-42.9","8.8","-1.8"
"O/D/U/D(MU)","-3.0","-6.6","3.9","8.4","-3.3","-0.7"
