"Share of RES in total generation (%)","5.07","2.53","13.37","0.12","0.09","5.33"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.56","7.13","29.10","22.13","45.38","20.53"
