"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","1.3","13.5","31.5","46.3","46.3","7.4"
"SR GRID","0.0","1.3","13.5","31.5","46.3","46.3","7.4"
