"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.46","4.02","4.48","82.19","13.33"
"SR GRID","0.00","0.00","0.46","4.02","4.48","82.19","13.33"
