"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","212.2","-198.5","72.0","-81.0","-9.7","-5.0"
"Actual(MU)","210.0","-191.0","74.0","-85.4","-11.6","-4.0"
"O/D/U/D(MU)","-2.2","7.5","2.0","-4.4","-1.9","1.0"
