"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","171.1","-249.3","133.0","-55.8","1.2","0.2"
"Actual(MU)","162.9","-249.7","144.8","-56.3","0.6","2.2"
"O/D/U/D(MU)","-8.2","-0.5","11.8","-0.5","-0.6","2.0"
