"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","178.2","-185.1","76.5","-76.7","1.5","-5.6"
"Actual(MU)","181.3","-204.5","81.8","-77.0","-0.6","-19.0"
"O/D/U/D(MU)","3.1","-19.4","5.3","-0.3","-2.1","-13.4"
