"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.044","0.00","1.03","5.25","6.28","70.54","23.17"
"SR GRID","0.044","0.00","1.03","5.25","6.28","70.54","23.17"
